axis,channel,demeaned,ground_truth_available,high_k_axis_anisotropy,high_k_energy,low_k_energy,mid_k_energy,model,oracle_available,parseval_relative_error,retention_vs_canonical_initial_high_k_energy,retention_vs_canonical_initial_high_k_energy_undefined,retention_vs_canonical_initial_low_k_energy,retention_vs_canonical_initial_low_k_energy_undefined,retention_vs_canonical_initial_mid_k_energy,retention_vs_canonical_initial_mid_k_energy_undefined,retention_vs_canonical_initial_total_nonzero_mode_energy,retention_vs_canonical_initial_total_nonzero_mode_energy_undefined,spectral_centroid,step,total_nonzero_mode_energy
theta,Bcc1,True,False,1141.9206971454328,168.919604584694,142.09382291806998,94.03597240697249,localno_plain,False,0.0,0.580062804672605,False,0.01110028340215772,False,0.18222836820840818,False,0.02943203913303612,False,0.2288090147557226,75,400.50415090380716
r,Bcc1,False,False,1141.9206971454328,28.936532960200953,348.50088765615646,28.257057973370497,localno_plain,False,0.0,0.07897265970918958,False,0.027331310229838052,False,0.05753903758841765,False,0.04066225475739693,False,0.08192857668859885,75,337.4307843099045
r,Bcc1,True,False,1141.9206971454328,28.936532960200953,347.855808976165,28.257057973370497,localno_plain,False,2.8067400605197955e-16,0.07897265970918958,False,0.02728140577708908,False,0.05753903758841765,False,0.040662254757396925,False,0.08192857668859885,75,337.4307843099044
combined,Bcc1,False,False,1141.9206971454328,185.78744865961116,126.5603304355024,93.34669949461441,localno_plain,False,1.4011385873035958e-16,0.2869656837650377,False,0.010535224174539382,False,0.09846731941523873,False,0.029765182143390693,False,0.24251866411210773,75,405.0493999097365
combined,Bcc1,True,False,1141.9206971454328,185.78744865961113,125.91525175551098,93.3466994946144,localno_plain,False,1.4033700302598977e-16,0.28696568376503767,False,0.010481805871619848,False,0.09846731941523872,False,0.029765182143390693,False,0.24251866411210773,75,405.0493999097365
phi,Bcc2,False,False,56.85202968767007,0.09458243088864955,34.49205371730752,0.2583060951533984,localno_plain,False,0.0,391674.45848531194,False,0.14333245389667923,False,345505.31838409096,False,676113.5496880992,False,0.047506537604605305,75,5.978687069784703
phi,Bcc2,True,False,56.852029687670075,0.09458243088864954,32.55415163009033,0.2583060951533984,localno_plain,False,0.0,391674.4584853117,False,0.16997265055897667,False,345505.3183840909,False,676113.549688099,False,0.047506537604605305,75,5.978687069784703
theta,Bcc2,False,False,56.85202968767007,4.741412971689456,25.749720180647415,4.353809091012696,localno_plain,False,0.0,323.5221924321201,False,0.10705261939039197,False,45.46883046777092,False,0.3284140887828039,False,0.13971176897103868,75,24.48862528969917
theta,Bcc2,True,False,56.852029687670075,4.741412971689456,23.81181809343023,4.353809091012696,localno_plain,False,0.0,323.5221924321201,False,0.1243986449441737,False,45.46883046777092,False,0.3284140887828039,False,0.13971176897103868,75,24.48862528969917
r,Bcc2,False,False,56.85202968767007,5.377203168813507,26.996666180131257,2.471072894404803,localno_plain,False,2.03915601523407e-16,2.339083107453653,False,0.1154201789252681,False,0.5558160345565842,False,0.17862932563958794,False,0.11458906412513217,75,30.401629412579553
r,Bcc2,True,False,56.852029687670075,5.377203168813507,25.058764092914075,2.471072894404803,localno_plain,False,0.0,2.339083107453653,False,0.13561322361005537,False,0.5558160345565841,False,0.17862932563958794,False,0.11458906412513216,75,30.401629412579553
combined,Bcc2,False,False,56.85202968767007,8.850276859104723,21.763919167346113,4.2307462168987255,localno_plain,False,0.0,3.829624264521676,False,0.09307264731657904,False,0.941266898644506,False,0.17181516115237824,False,0.15749269546043027,75,32.907040156132375
combined,Bcc2,True,False,56.852029687670075,8.850276859104724,19.826017080128928,4.2307462168987255,localno_plain,False,2.1592423152882293e-16,3.829624264521676,False,0.10733005716947115,False,0.9412668986445057,False,0.17181516115237824,False,0.15749269546043027,75,32.907040156132375
phi,Bcc3,False,False,140.9330162031498,0.000544720310337694,0.8132854499998806,0.0019064715369168017,localno_plain,False,1.361006687294558e-16,396828.8942677068,False,0.23732513759781934,False,60676.01984078377,False,105422.98328860773,False,0.03727333044049226,75,0.0968108319013249
phi,Bcc3,True,False,140.9330162031498,0.0005447203103376939,0.8132723043519554,0.0019064715369168012,localno_plain,False,0.0,396828.8942677066,False,0.23733007234741926,False,60676.01984078375,False,105422.98328860773,False,0.03727333044049227,75,0.0968108319013249
theta,Bcc3,False,False,140.9330162031498,0.07676907632300702,0.5959436810211749,0.14302388450295328,localno_plain,False,1.361006687294558e-16,0.734385848838696,False,0.18910097245390883,False,0.836933789543745,False,0.23655287584510004,False,0.0978369878371488,75,0.8104703146905889
theta,Bcc3,True,False,140.9330162031498,0.076769076323007,0.5959305353732497,0.14302388450295328,localno_plain,False,0.0,0.7343858488386957,False,0.1891044004904097,False,0.836933789543745,False,0.23655287584510004,False,0.0978369878371488,75,0.8104703146905889
r,Bcc3,False,False,140.9330162031498,0.03958014733738521,0.7313479484421044,0.04480854606764555,localno_plain,False,0.0,0.6934244139332095,False,0.2233346847437534,False,0.47101857970456756,False,0.27333240836583367,False,0.06713552329579774,75,0.6601625606229348
r,Bcc3,True,False,140.9330162031498,0.03958014733738521,0.7313348027941793,0.04480854606764555,localno_plain,False,0.0,0.6934244139332096,False,0.2233393077895554,False,0.47101857970456756,False,0.27333240836583367,False,0.06713552329579774,75,0.6601625606229348
combined,Bcc3,False,False,140.9330162031498,0.10717707950359967,0.5561654117595664,0.1523941505839692,localno_plain,False,1.361006687294558e-16,0.7272587652220727,False,0.18171716954879366,False,0.6961769656982125,False,0.23804537973299134,False,0.11476044174763862,75,0.8157234961992101
combined,Bcc3,True,False,140.9330162031498,0.10717707950359967,0.5561522661116411,0.1523941505839692,localno_plain,False,1.361028620357438e-16,0.7272587652220727,False,0.18172039379819424,False,0.6961769656982125,False,0.23804537973299136,False,0.11476044174763861,75,0.8157234961992101
phi,rho,False,False,1421.1229609541087,0.4169426445554494,1169.0301813316482,2.641737951194865,localno_plain,False,0.0,43503737.15131212,False,0.03019036148317682,False,26329233.023528956,False,219455062.5279257,False,0.0256034693569091,75,428.99487839642103
phi,rho,True,False,1421.1229609541087,0.4169426445554494,1131.045066191455,2.641737951194865,localno_plain,False,0.0,43503737.15131212,False,0.032264297756335575,False,26329233.023528956,False,219455062.5279257,False,0.0256034693569091,75,428.99487839642103
theta,rho,False,False,1421.1229609541087,58.11839224257136,1013.2443662447854,100.72610344004198,localno_plain,False,0.0,0.17614013757011607,False,0.029176457102653628,False,0.027491784038770624,False,0.033370334168858026,False,0.0813027660926099,75,1036.2676509504045
theta,rho,True,False,1421.1229609541087,58.11839224257136,975.2592511045918,100.72610344004198,localno_plain,False,0.0,0.17614013757011607,False,0.0313973777742687,False,0.027491784038770624,False,0.03337033416885802,False,0.0813027660926099,75,1036.2676509504045
r,rho,False,False,1421.1229609541087,592.5267655786768,442.1153538604431,137.44674248827877,localno_plain,False,0.0,1.8640324859685424,False,0.012527090746972102,False,0.044175866772181896,False,0.04315999772644085,False,0.24713519009522444,75,1076.498247694359
r,rho,True,False,1421.1229609541087,592.5267655786768,404.1302387202496,137.44674248827874,localno_plain,False,0.0,1.8640324859685422,False,0.012778257714626429,False,0.04417586677218189,False,0.04315999772644085,False,0.24713519009522444,75,1076.498247694359
combined,rho,False,False,1421.1229609541087,623.051244221504,386.695515059621,162.34210264627384,localno_plain,False,0.0,1.0058710111637565,False,0.01217639911193473,False,0.02558678649796557,False,0.032351549966099756,False,0.25116667691929717,75,1134.1037467872052
combined,rho,True,False,1421.1229609541087,623.0512442215038,348.71039991942746,162.34210264627384,localno_plain,False,0.0,1.005871011163756,False,0.012413401865308215,False,0.02558678649796557,False,0.03235154996609975,False,0.25116667691929717,75,1134.1037467872052
phi,press,False,False,259.02192053525044,5.8856736861427785e-05,0.06647435089596715,0.0003462891259146374,localno_plain,False,2.075043695061925e-16,940.9387419094323,False,0.0032200718980873685,False,849.319537873555,False,3067.6740414565197,False,0.038434389855976255,75,0.01560535111922351
phi,press,True,False,259.0219205352504,5.8856736861427785e-05,0.05284154051574754,0.0003462891259146374,localno_plain,False,0.0,940.9387419094323,False,0.002698909844668183,False,849.319537873555,False,3067.6740414565193,False,0.03843438985597626,75,0.015605351119223506
theta,press,False,False,259.02192053525044,0.015245185018284892,0.04308446573497095,0.008549846005487376,localno_plain,False,0.0,0.018864204022556175,False,0.002442087249737525,False,0.0038984893597025358,False,0.0026289433435584494,False,0.19814703586970495,75,0.043885881773398853
theta,press,True,False,259.0219205352504,0.01524518501828489,0.029451655354751343,0.008549846005487374,localno_plain,False,0.0,0.018864204022556175,False,0.0017765961457210902,False,0.0038984893597025358,False,0.002628943343558449,False,0.19814703586970495,75,0.04388588177339885
r,press,False,False,259.02192053525044,0.014596724725536825,0.044184013825441036,0.008098758207765355,localno_plain,False,0.0,0.013967926750911203,False,0.002527596812825889,False,0.0038236155031058606,False,0.0031222753221191077,False,0.17095162813006629,75,0.05158577580442984
r,press,True,False,259.0219205352504,0.014596724725536823,0.030551203445221435,0.008098758207765353,localno_plain,False,1.3031597599481693e-16,0.013967926750911202,False,0.0018610920375086446,False,0.0038236155031058598,False,0.003122275322119107,False,0.17095162813006634,75,0.05158577580442983
combined,press,False,False,259.02192053525044,0.024748057995179557,0.03374513715371423,0.00838630160984942,localno_plain,False,0.0,0.014005060214656822,False,0.0022208836084617652,False,0.0022775224880386435,False,0.0027196028202152414,False,0.23744207146440963,75,0.05324668637852361
combined,press,True,False,259.0219205352504,0.024748057995179557,0.020112326773494633,0.00838630160984942,localno_plain,False,1.3031597599481693e-16,0.014005060214656822,False,0.0014234216924535453,False,0.0022775224880386435,False,0.002719602820215241,False,0.23744207146440963,75,0.05324668637852361
phi,vel1,False,False,465.8914921191985,0.9613424597893352,18303.179291464243,5.9864605075865045,localno_plain,False,0.0,220.00505014901557,False,0.5100955038128338,False,377.7692271160789,False,4094.400563099839,False,0.03557878850368797,75,335.8968070865217
phi,vel1,True,False,465.8914921191985,0.9613424597893352,5552.208216068544,5.9864605075865045,localno_plain,False,3.2720603582939363e-16,220.00505014901557,False,0.311804432193227,False,377.7692271160789,False,4094.400563099839,False,0.03557878850368797,75,335.8968070865217
theta,vel1,False,False,465.8914921191985,266.00817518797436,17809.692955411083,234.42596383256267,localno_plain,False,0.0,20.726708019800128,False,0.4980910523095919,False,2.071715665875563,False,0.30114938138194963,False,0.0690167029414097,75,3234.108367797964
theta,vel1,True,False,465.8914921191985,266.00817518797436,5058.721880015383,234.42596383256267,localno_plain,False,1.6360301791469682e-16,20.726708019800128,False,0.28611496669045394,False,2.071715665875563,False,0.30114938138194963,False,0.0690167029414097,75,3234.108367797964
r,vel1,False,False,465.8914921191985,447.881273028794,17676.03927301895,186.2065483838777,localno_plain,False,0.0,0.7153805108411387,False,0.5137624005074878,False,0.21887902960796968,False,0.34160082447173684,False,0.06134804258212971,75,5414.11980911588
r,vel1,True,False,465.8914921191985,447.881273028794,4925.068197623249,186.2065483838777,localno_plain,False,3.2720603582939363e-16,0.7153805108411387,False,0.30159784047474003,False,0.21887902960796968,False,0.34160082447173684,False,0.06134804258212971,75,5414.11980911588
combined,vel1,False,False,465.8914921191985,650.0004045717137,17367.00247665718,293.1242132027265,localno_plain,False,3.9737340853281965e-16,1.0188036423211795,False,0.5064026391054843,False,0.30886578456470154,False,0.3121942568770462,False,0.0777647805286001,75,5559.156019035921
combined,vel1,True,False,465.8914921191985,650.0004045717137,4616.031401261482,293.1242132027265,localno_plain,False,4.908090537440905e-16,1.0188036423211795,False,0.2845944262188148,False,0.30886578456470154,False,0.3121942568770462,False,0.0777647805286001,75,5559.156019035921
phi,vel2,False,False,387.32488585861887,0.0013636860064807537,5.375970087409757,0.00811861766443115,localno_plain,False,0.0,366.65198478363953,False,0.12778066435339386,False,652.356174527407,False,3847.266632779601,False,0.03322410495405087,75,0.622162205570537
phi,vel2,True,False,387.32488585861887,0.0013636860064807537,5.375453192622588,0.00811861766443115,localno_plain,False,1.6493761537375267e-16,366.65198478363953,False,0.12776848779814884,False,652.356174527407,False,3847.266632779601,False,0.03322410495405087,75,0.622162205570537
theta,vel2,False,False,387.32488585861887,0.5281895268071537,4.208835261264145,0.6484276030093709,localno_plain,False,0.0,1.327440839550804,False,0.10231966993310239,False,1.2012390085544202,False,0.1195401521985293,False,0.08884079585707404,75,5.028841631413758
theta,vel2,True,False,387.32488585861887,0.5281895268071537,4.208318366476976,0.6484276030093709,localno_plain,False,0.0,1.327440839550804,False,0.10230719349780519,False,1.2012390085544202,False,0.1195401521985293,False,0.08884079585707404,75,5.028841631413758
r,vel2,False,False,387.32488585861887,0.3598738602377621,4.638769020485256,0.386809510357652,localno_plain,False,0.0,0.5097478662298583,False,0.11908197897703951,False,0.16040373532470745,False,0.1342936773267354,False,0.07495072829867717,75,5.046496675208013
r,vel2,True,False,387.32488585861887,0.3598738602377621,4.638252125698086,0.386809510357652,localno_plain,False,0.0,0.5097478662298583,False,0.11906881990870638,False,0.16040373532470745,False,0.1342936773267354,False,0.07495072829867717,75,5.046496675208013
combined,vel2,False,False,387.32488585861887,0.7932072412239968,3.7978008961615,0.7944442536951724,localno_plain,False,0.0,0.7289471425295798,False,0.09962784384010444,False,0.2774046679415472,False,0.12799382233504006,False,0.11125798610768144,75,5.384935496293501
combined,vel2,True,False,387.32488585861887,0.7932072412239968,3.7972840013743316,0.7944442536951724,localno_plain,False,1.6493761537375267e-16,0.7289471425295798,False,0.09961437829412093,False,0.2774046679415472,False,0.12799382233504006,False,0.11125798610768144,75,5.384935496293501
phi,vel3,False,False,845.0843875913151,0.009111031905505055,114.00498477902497,0.0635900139280049,localno_plain,False,0.0,71.96612464669806,False,0.13670956020608652,False,113.30811185353083,False,2213.21607711816,False,0.033001012913946734,75,5.180333842069134
