axis,channel,demeaned,model,model_high_k_axis_anisotropy,model_high_k_energy,model_high_k_energy_undefined,model_low_k_energy,model_low_k_energy_undefined,model_mid_k_energy,model_mid_k_energy_undefined,model_parseval_relative_error,model_retention_high_k_energy,model_retention_low_k_energy,model_retention_mid_k_energy,model_retention_total_nonzero_mode_energy,model_spectral_centroid,model_total_nonzero_mode_energy,model_total_nonzero_mode_energy_undefined,normalization,oracle_high_k_axis_anisotropy,oracle_high_k_energy,oracle_low_k_energy,oracle_mid_k_energy,oracle_parseval_relative_error,oracle_spectral_centroid,oracle_total_nonzero_mode_energy,preprocessing_high_k_energy_undefined,preprocessing_low_k_energy_undefined,preprocessing_mid_k_energy_undefined,preprocessing_retention_high_k_energy,preprocessing_retention_low_k_energy,preprocessing_retention_mid_k_energy,preprocessing_retention_total_nonzero_mode_energy,preprocessing_total_nonzero_mode_energy_undefined,raw_high_k_axis_anisotropy,raw_high_k_energy,raw_low_k_energy,raw_mid_k_energy,raw_parseval_relative_error,raw_spectral_centroid,raw_total_nonzero_mode_energy,step,total_high_k_energy_undefined,total_low_k_energy_undefined,total_mid_k_energy_undefined,total_retention_high_k_energy,total_retention_low_k_energy,total_retention_mid_k_energy,total_retention_total_nonzero_mode_energy,total_total_nonzero_mode_energy_undefined,window
theta,vel2,True,localno_plain,266384.77303243725,0.43608386088252304,False,4.709204089622725,False,0.4947446546714629,False,1.5747753282222332e-16,1.0165867776984192,0.19148474500317872,1.0860730993345291,0.2091454753098214,0.07230615918153363,5.326879454436435,False,ortho,197.99186267136707,0.4289686531924299,24.593103171453947,0.4555353179952697,1.3944455846696671e-16,0.02982936870636367,25.4697331919104,False,False,False,0.7783698052344973,0.5920691619257941,0.7684465875608598,0.5970071661384423,False,183.0304585502921,0.5511116313963331,41.53755127434974,0.5928002353959207,0.0,0.025899467553494298,42.662357567085095,10,False,False,False,0.7912804521610839,0.1133722124956064,0.8345891670252656,0.12486134752539402,False,none
r,vel2,False,localno_plain,266384.7730324373,0.2376972930630969,False,5.135514200744175,False,0.2814152614226822,False,1.5707109560832654e-16,0.3300120435951906,0.21695757338814714,0.25844487467855853,0.32329310515078413,0.05890795685290575,5.307676759651065,False,ortho,197.99186267136707,0.7202685407283753,23.67059199890894,1.0888792504501903,0.0,0.06997293069893004,16.41753775471197,False,False,False,0.23328423115694938,0.6646287277802567,0.27342392738196836,0.5284776838586374,False,183.0304585502921,3.0875149046992028,35.614759051966594,3.982384646713985,0.0,0.10033556631126793,31.06571621878267,10,False,False,False,0.0769866058626377,0.14419623598325593,0.0706650126463521,0.17085319141755329,False,none
r,vel2,True,localno_plain,266384.77303243725,0.2376972930630969,False,5.120920050690931,False,0.28141526142268225,False,0.0,0.3300120435951906,0.2163605148374129,0.2584448746785586,0.32329310515078413,0.05890795685290575,5.307676759651065,False,ortho,197.99186267136707,0.7202685407283753,23.668459351463078,1.0888792504501903,1.3944455846696671e-16,0.06997293069893004,16.41753775471197,False,False,False,0.23328423115694932,0.6646284792249225,0.27342392738196836,0.5284776838586374,False,183.0304585502921,3.087514904699203,35.6115635897288,3.982384646713985,0.0,0.10033556631126793,31.06571621878267,10,False,False,False,0.07698660586263768,0.14379935994071102,0.07066501264635211,0.17085319141755329,False,none
combined,vel2,False,localno_plain,266384.7730324373,0.63412382606867,False,4.421375270237399,False,0.5991276589238846,False,1.5707109560832654e-16,0.5580091914802384,0.19336932462878398,0.40525134976441485,0.22137214745481484,0.0920496037219529,5.640032605176712,False,ortho,197.99186267136707,1.1364039083057418,22.864925854838795,1.4784100269429727,0.0,0.06119356697015426,25.477607142641652,False,False,False,0.31453946640716973,0.6599091931067711,0.3342436402644302,0.5969244085749955,False,183.0304585502921,3.612913575794882,34.648594221264815,4.423150806320079,4.993897753961462e-16,0.0846191417661062,42.68146314114199,10,False,False,False,0.17551591333849043,0.1276061949873821,0.13545268636733185,0.13214243819444205,False,none
combined,vel2,True,localno_plain,266384.77303243725,0.63412382606867,False,4.4067811201841565,False,0.5991276589238846,False,0.0,0.5580091914802384,0.19274902590463777,0.40525134976441485,0.2213721474548149,0.0920496037219529,5.640032605176712,False,ortho,197.99186267136707,1.1364039083057418,22.86279320739293,1.4784100269429727,0.0,0.06119356697015427,25.47760714264165,False,False,False,0.31453946640716973,0.6599085023212762,0.3342436402644302,0.5969244085749954,False,183.0304585502921,3.612913575794882,34.64539875902703,4.423150806320079,3.329514423675818e-16,0.0846191417661062,42.68146314114199,10,False,False,False,0.17551591333849043,0.1271967210086144,0.13545268636733185,0.13214243819444205,False,none
phi,vel3,False,persistence,63420.80128666641,0.00012660167474952516,False,833.9210850153061,False,0.000561213251970921,False,2.7265588074472796e-16,0.537362189966512,0.5920896108196536,0.22136441359281817,0.028546176538798762,0.1021579894635214,0.0023406362784127582,False,ortho,27645.448151909597,0.00023559840478805348,1408.4372868168982,0.002535246035540415,1.6143652987318287e-16,0.05798649231466666,0.08199473842780534,False,False,False,4.493085294181517e-05,0.04301327815489452,0.00027443469753073597,0.0013622388691827288,False,230.48876936554717,5.243577394205049,32744.244271385087,9.238066681624593,0.0,0.10543803654369996,60.19116050990223,10,False,False,False,2.4144141533877095e-05,0.025467715122809004,6.075007588841379e-05,3.888671124770377e-05,False,none
phi,vel3,True,persistence,63420.80128666641,0.00012660167474952516,False,493.96042690117304,False,0.000561213251970921,False,1.1507670779607485e-16,0.537362189966512,0.922967172786454,0.22136441359281817,0.028546176538798762,0.1021579894635214,0.0023406362784127582,False,ortho,27645.448151909597,0.00023559840478805348,535.1874275332002,0.002535246035540415,0.0,0.05798649231466666,0.08199473842780534,False,False,False,4.493085294181517e-05,0.023846266500152383,0.00027443469753073597,0.0013622388691827288,False,230.48876936554717,5.243577394205049,22443.237708921028,9.238066681624593,0.0,0.10543803654369996,60.19116050990223,10,False,False,False,2.4144141533877095e-05,0.022009321173157972,6.075007588841379e-05,3.888671124770377e-05,False,none
theta,vel3,False,persistence,63420.80128666641,0.44147061842552343,False,830.8825773728562,False,2.5977248389510876,False,1.3632794037236398e-16,3.002834611277811,0.5902966804805228,3.581696093791062,2.106094590737497,0.031389272390868264,240.20885132352504,False,ortho,27645.448151909597,0.1470179598861298,1407.5677618523755,0.7252778490766687,0.0,0.024235975316731325,114.05416090044201,False,False,False,0.011636241715879035,0.04307689910825388,0.010303257860481835,0.12109212141545878,False,230.48876936554717,12.634488306091676,32675.698367124904,70.39306002992251,0.0,0.050140091421472535,941.8792863420899,10,False,False,False,0.034941709369636274,0.025428150548996654,0.03690313843220984,0.2550314618940259,False,none
theta,vel3,True,persistence,63420.80128666641,0.44147061842552343,False,490.92191925872316,False,2.5977248389510876,False,1.1507670779607485e-16,3.002834611277811,0.9187824643319401,3.581696093791062,2.106094590737497,0.031389272390868264,240.20885132352504,False,ortho,27645.448151909597,0.1470179598861298,534.3179025686777,0.7252778490766687,0.0,0.024235975316731325,114.05416090044201,False,False,False,0.011636241715879035,0.02388045865540702,0.010303257860481835,0.12109212141545878,False,230.48876936554717,12.634488306091676,22374.691804660848,70.39306002992251,1.619923532710032e-16,0.050140091421472535,941.8792863420899,10,False,False,False,0.034941709369636274,0.021940946652791872,0.03690313843220984,0.2550314618940259,False,none
r,vel3,False,persistence,63420.80128666641,8.029179656848807,False,811.1383317348163,False,14.754261438567529,False,0.0,1.2327505230361036,0.5823552291613532,1.6269784444309996,0.8142186513754319,0.043343983454525545,394.24528942539325,False,ortho,27645.448151909597,6.513223484240742,1392.858329619419,9.068504557678704,0.0,0.029294275015929183,484.2007595372669,False,False,False,0.005389128367699537,0.0464250554910249,0.005858802635712463,0.02209424694265683,False,230.48876936554717,1208.5857006633244,30002.297571592404,1547.8426432051886,0.0,0.0643729884378105,21915.24159180244,10,False,False,False,0.006643450813990307,0.027035873829304342,0.009532145598479704,0.017989547948805803,False,none
r,vel3,True,persistence,63420.80128666641,8.029179656848807,False,471.17767362068344,False,14.754261438567529,False,1.1507670779607485e-16,1.2327505230361036,0.9067936735447245,1.6269784444309996,0.8142186513754319,0.043343983454525545,394.24528942539325,False,ortho,27645.448151909597,6.513223484240742,519.608470335721,9.068504557678704,0.0,0.029294275015929183,484.2007595372669,False,False,False,0.005389128367699537,0.026374336082593108,0.005858802635712463,0.02209424694265683,False,230.48876936554717,1208.5857006633244,19701.29100912835,1547.8426432051886,0.0,0.0643729884378105,21915.24159180244,10,False,False,False,0.006643450813990307,0.02391608110363778,0.009532145598479704,0.017989547948805803,False,none
combined,vel3,False,persistence,63420.80128666641,8.346455667718804,False,809.6672709180962,False,15.908046244417676,False,1.3632794037236398e-16,1.2569549246478724,0.5816167614582956,1.639618522320424,0.9229636794797045,0.042256720624340924,493.96111471609976,False,ortho,27645.448151909597,6.640218757293153,1392.0975538738026,9.702285030242438,1.6143652987318287e-16,0.029442018802800635,535.1901983776402,False,False,False,0.0054457242723745854,0.046484411250408704,0.006095322755968456,0.023831012845310216,False,230.48876936554717,1219.345384594309,29947.621502069964,1591.7590287966448,0.0,0.06413651591953477,22457.719352996868,10,False,False,False,0.006845029942435687,0.02703611272975827,0.009994004090207054,0.02199515930143562,False,none
combined,vel3,True,persistence,63420.80128666641,8.346455667718804,False,469.70661280396325,False,15.908046244417676,False,3.4523012338822456e-16,1.2569549246478724,0.9052880405974175,1.639618522320424,0.9229636794797045,0.042256720624340924,493.96111471609976,False,ortho,27645.448151909597,6.640218757293153,518.8476945901048,9.702285030242438,2.1242324329975198e-16,0.029442018802800635,535.1901983776402,False,False,False,0.0054457242723745854,0.026409012248932096,0.006095322755968456,0.023831012845310216,False,230.48876936554717,1219.345384594309,19646.614939605908,1591.7590287966448,1.619923532710032e-16,0.06413651591953477,22457.719352996868,10,False,False,False,0.006845029942435687,0.023907762952948938,0.009994004090207054,0.02199515930143562,False,none
phi,vel3,False,fno_plain,9605.006241785495,0.00012491944868257853,False,324.5307344766418,False,0.00021496550885955103,False,0.0,0.530221963068711,0.23041901653291852,0.0847907878943705,0.0069885803118241285,0.1782302685625262,0.0005730268146497298,False,ortho,27645.448151909597,0.00023559840478805348,1408.4372868168982,0.002535246035540415,1.6143652987318287e-16,0.05798649231466666,0.08199473842780534,False,False,False,4.493085294181517e-05,0.04301327815489452,0.00027443469753073597,0.0013622388691827288,False,230.48876936554717,5.243577394205049,32744.244271385087,9.238066681624593,0.0,0.10543803654369996,60.19116050990223,10,False,False,False,2.3823325049160814e-05,0.009911077250307664,2.326953422918436e-05,9.520115741171984e-06,False,none
phi,vel3,True,fno_plain,9605.006241785495,0.00012491944868257853,False,177.3727640936786,False,0.00021496550885955103,False,0.0,0.530221963068711,0.33142176921313293,0.0847907878943705,0.0069885803118241285,0.1782302685625262,0.0005730268146497298,False,ortho,27645.448151909597,0.00023559840478805348,535.1874275332002,0.002535246035540415,0.0,0.05798649231466666,0.08199473842780534,False,False,False,4.493085294181517e-05,0.023846266500152383,0.00027443469753073597,0.0013622388691827288,False,230.48876936554717,5.243577394205049,22443.237708921028,9.238066681624593,0.0,0.10543803654369996,60.19116050990223,10,False,False,False,2.3823325049160814e-05,0.007903171832608366,2.326953422918436e-05,9.520115741171984e-06,False,none
theta,vel3,False,fno_plain,9605.006241785495,1.0884859058363063,False,320.8781123765003,False,2.5644760792628007,False,0.0,7.403761463425108,0.22796636941600668,3.535853304395777,1.054399728633617,0.040695593631355415,120.25867630296096,False,ortho,27645.448151909597,0.1470179598861298,1407.5677618523755,0.7252778490766687,0.0,0.024235975316731325,114.05416090044201,False,False,False,0.011636241715879035,0.04307689910825388,0.010303257860481835,0.12109212141545878,False,230.48876936554717,12.634488306091676,32675.698367124904,70.39306002992251,0.0,0.050140091421472535,941.8792863420899,10,False,False,False,0.08615195799512486,0.009820084295408251,0.03643080835202646,0.12767949996012876,False,none
theta,vel3,True,fno_plain,9605.006241785495,1.0884859058363063,False,173.72014199353703,False,2.5644760792628007,False,0.0,7.403761463425108,0.3251250634844828,3.535853304395777,1.054399728633617,0.040695593631355415,120.25867630296096,False,ortho,27645.448151909597,0.1470179598861298,534.3179025686777,0.7252778490766687,0.0,0.024235975316731325,114.05416090044201,False,False,False,0.011636241715879035,0.02388045865540702,0.010303257860481835,0.12109212141545878,False,230.48876936554717,12.634488306091676,22374.691804660848,70.39306002992251,1.619923532710032e-16,0.050140091421472535,941.8792863420899,10,False,False,False,0.08615195799512486,0.007764135636377774,0.03643080835202646,0.12767949996012876,False,none
r,vel3,False,fno_plain,9605.006241785495,1.1998520843165696,False,321.1301919745472,False,2.2010303027356626,False,0.0,0.18421785882515876,0.2305548131821073,0.24271149545510817,0.2621796063430817,0.037922449672193964,126.9475645265018,False,ortho,27645.448151909597,6.513223484240742,1392.858329619419,9.068504557678704,0.0,0.029294275015929183,484.2007595372669,False,False,False,0.005389128367699537,0.0464250554910249,0.005858802635712463,0.02209424694265683,False,230.48876936554717,1208.5857006633244,30002.297571592404,1547.8426432051886,0.0,0.0643729884378105,21915.24159180244,10,False,False,False,0.0009927736888315315,0.010703519995702212,0.0014219987492901012,0.005792660965872604,False,none
r,vel3,True,fno_plain,9605.006241785495,1.1998520843165696,False,173.97222159158392,False,2.2010303027356626,False,0.0,0.18421785882515876,0.33481406005406306,0.24271149545510817,0.2621796063430817,0.037922449672193964,126.9475645265018,False,ortho,27645.448151909597,6.513223484240742,519.608470335721,9.068504557678704,0.0,0.029294275015929183,484.2007595372669,False,False,False,0.005389128367699537,0.026374336082593108,0.005858802635712463,0.02209424694265683,False,230.48876936554717,1208.5857006633244,19701.29100912835,1547.8426432051886,0.0,0.0643729884378105,21915.24159180244,10,False,False,False,0.0009927736888315315,0.00883049854504337,0.0014219987492901012,0.005792660965872604,False,none
combined,vel3,False,fno_plain,9605.006241785495,2.1685172819226035,False,318.23474669799026,False,4.127810381686526,False,5.25466650359699e-16,0.3265731689247219,0.22860089496776684,0.4254472393688667,0.33142068841380085,0.04289827407612521,177.37310397863615,False,ortho,27645.448151909597,6.640218757293153,1392.0975538738026,9.702285030242438,1.6143652987318287e-16,0.029442018802800635,535.1901983776402,False,False,False,0.0054457242723745854,0.046484411250408704,0.006095322755968456,0.023831012845310216,False,230.48876936554717,1219.345384594309,29947.621502069964,1591.7590287966448,0.0,0.06413651591953477,22457.719352996868,10,False,False,False,0.0017784274327196435,0.010626378013893158,0.0025932382395890117,0.007898090682790843,False,none
combined,vel3,True,fno_plain,9605.006241785495,2.1685172819226035,False,171.076776315027,False,4.127810381686526,False,0.0,0.3265731689247219,0.32972446075949025,0.4254472393688667,0.33142068841380085,0.04289827407612521,177.37310397863615,False,ortho,27645.448151909597,6.640218757293153,518.8476945901048,9.702285030242438,2.1242324329975198e-16,0.029442018802800635,535.1901983776402,False,False,False,0.0054457242723745854,0.026409012248932096,0.006095322755968456,0.023831012845310216,False,230.48876936554717,1219.345384594309,19646.614939605908,1591.7590287966448,1.619923532710032e-16,0.06413651591953477,22457.719352996868,10,False,False,False,0.0017784274327196435,0.00870769732296991,0.0025932382395890117,0.007898090682790843,False,none
phi,vel3,False,fno_full,17086.970791652628,0.0001896648784181186,False,563.3147301520575,False,0.0001548655327318054,False,2.0181749580498867e-16,0.8050346460908464,0.39995726854488645,0.06108501130100147,0.007723841290487892,0.1866873224208471,0.0006333143462714371,False,ortho,27645.448151909597,0.00023559840478805348,1408.4372868168982,0.002535246035540415,1.6143652987318287e-16,0.05798649231466666,0.08199473842780534,False,False,False,4.493085294181517e-05,0.04301327815489452,0.00027443469753073597,0.0013622388691827288,False,230.48876936554717,5.243577394205049,32744.244271385087,9.238066681624593,0.0,0.10543803654369996,60.19116050990223,10,False,False,False,3.617089329657404e-05,0.017203473241993048,1.6763846600051926e-05,1.0521716825301096e-05,False,none
