channel,checkpoint_epoch,contribution_fraction,direction,enrichment,envelope_violation_h1_overlap,envelope_violation_voxel_overlap,error_case,gradient_norm_fraction,model_mode,model_state,per_voxel_mean,region,roi_h1_overlap,roi_voxel_overlap,source_snapshot,split,target_clamp_h1_overlap,target_clamp_voxel_overlap,target_snapshot,voxel_fraction
vel3,30,3.2489642762811854e-05,phi,0.00025991714210249484,,,model_error,,full,full_last,1.017571210861206,shell_1,,,109,validation,,,110,0.125
Bcc1,30,0.006553427316248417,theta,0.052427418529987335,,,model_error,,full,full_last,205.25244140625,shell_1,,,109,validation,,,110,0.125
Bcc2,30,0.029853874817490578,theta,0.23883099853992462,,,model_error,,full,full_last,935.019287109375,shell_1,,,109,validation,,,110,0.125
Bcc3,30,0.010633913800120354,theta,0.08507131040096283,,,model_error,,full,full_last,333.052734375,shell_1,,,109,validation,,,110,0.125
rho,30,0.002182961208745837,theta,0.017463689669966698,,,model_error,,full,full_last,68.37004852294922,shell_1,,,109,validation,,,110,0.125
press,30,0.002836843952536583,theta,0.022694751620292664,,,model_error,,full,full_last,88.84956359863281,shell_1,,,109,validation,,,110,0.125
vel1,30,0.009594670496881008,theta,0.07675736397504807,,,model_error,,full,full_last,300.5037536621094,shell_1,,,109,validation,,,110,0.125
vel2,30,0.016013702377676964,theta,0.1281096190214157,,,model_error,,full,full_last,501.5469970703125,shell_1,,,109,validation,,,110,0.125
vel3,30,0.0018220937345176935,theta,0.014576749876141548,,,model_error,,full,full_last,57.067726135253906,shell_1,,,109,validation,,,110,0.125
Bcc1,30,0.001008280785754323,r,0.008066246286034584,,,model_error,,full,full_last,31.5792179107666,shell_1,,,109,validation,,,110,0.125
Bcc2,30,0.09279340505599976,r,0.742347240447998,,,model_error,,full,full_last,2906.27685546875,shell_1,,,109,validation,,,110,0.125
Bcc3,30,0.008130969479680061,r,0.06504775583744049,,,model_error,,full,full_last,254.6608428955078,shell_1,,,109,validation,,,110,0.125
rho,30,0.0005696864682249725,r,0.00455749174579978,,,model_error,,full,full_last,17.84250259399414,shell_1,,,109,validation,,,110,0.125
press,30,0.0011350872227922082,r,0.009080697782337666,,,model_error,,full,full_last,35.550777435302734,shell_1,,,109,validation,,,110,0.125
vel1,30,0.003148352727293968,r,0.025186821818351746,,,model_error,,full,full_last,98.6059799194336,shell_1,,,109,validation,,,110,0.125
vel2,30,0.009739743545651436,r,0.07791794836521149,,,model_error,,full,full_last,305.04742431640625,shell_1,,,109,validation,,,110,0.125
vel3,30,0.0030102916061878204,r,0.024082332849502563,,,model_error,,full,full_last,94.28192138671875,shell_1,,,109,validation,,,110,0.125
all,30,0.07924547791481018,all,0.6339638233184814,0.7791430354118347,0.97174072265625,model_error,0.04206343740224838,full,full_last,310.24468994140625,shell_2,0.04041062667965889,0.118621826171875,109,validation,1.0,1.0,110,0.125
Bcc1,30,2.39387873079977e-07,phi,1.915102984639816e-06,,,model_error,,full,full_last,0.007497595623135567,shell_2,,,109,validation,,,110,0.125
Bcc2,30,1.1246766916883644e-05,phi,8.997413533506915e-05,,,model_error,,full,full_last,0.3522472083568573,shell_2,,,109,validation,,,110,0.125
Bcc3,30,2.2905483092472423e-06,phi,1.8324386473977938e-05,,,model_error,,full,full_last,0.07173965871334076,shell_2,,,109,validation,,,110,0.125
rho,30,2.166989816032583e-06,phi,1.7335918528260663e-05,,,model_error,,full,full_last,0.06786982715129852,shell_2,,,109,validation,,,110,0.125
press,30,1.3887587556382641e-05,phi,0.00011110070045106113,,,model_error,,full,full_last,0.434957355260849,shell_2,,,109,validation,,,110,0.125
vel1,30,4.3087700760224834e-05,phi,0.00034470160608179867,,,model_error,,full,full_last,1.3495008945465088,shell_2,,,109,validation,,,110,0.125
vel2,30,4.608650488080457e-05,phi,0.00036869203904643655,,,model_error,,full,full_last,1.4434230327606201,shell_2,,,109,validation,,,110,0.125
vel3,30,1.8624122049004654e-06,phi,1.4899297639203724e-05,,,model_error,,full,full_last,0.05833049491047859,shell_2,,,109,validation,,,110,0.125
Bcc1,30,0.005592869594693184,theta,0.04474295675754547,,,model_error,,full,full_last,175.16790771484375,shell_2,,,109,validation,,,110,0.125
Bcc2,30,0.006241858005523682,theta,0.04993486404418945,,,model_error,,full,full_last,195.494140625,shell_2,,,109,validation,,,110,0.125
Bcc3,30,0.01905885338783264,theta,0.15247082710266113,,,model_error,,full,full_last,596.920654296875,shell_2,,,109,validation,,,110,0.125
rho,30,0.0026760506443679333,theta,0.021408405154943466,,,model_error,,full,full_last,83.81353759765625,shell_2,,,109,validation,,,110,0.125
press,30,0.0021947133354842663,theta,0.01755770668387413,,,model_error,,full,full_last,68.73812103271484,shell_2,,,109,validation,,,110,0.125
vel1,30,0.013622205704450607,theta,0.10897764563560486,,,model_error,,full,full_last,426.6456298828125,shell_2,,,109,validation,,,110,0.125
vel2,30,0.012411571107804775,theta,0.0992925688624382,,,model_error,,full,full_last,388.72869873046875,shell_2,,,109,validation,,,110,0.125
vel3,30,0.002529675839468837,theta,0.020237406715750694,,,model_error,,full,full_last,79.2291030883789,shell_2,,,109,validation,,,110,0.125
Bcc1,30,0.0001519866636954248,r,0.0012158933095633984,,,model_error,,full,full_last,4.760201454162598,shell_2,,,109,validation,,,110,0.125
Bcc2,30,0.0028843218460679054,r,0.023074574768543243,,,model_error,,full,full_last,90.33656311035156,shell_2,,,109,validation,,,110,0.125
Bcc3,30,0.002097423654049635,r,0.01677938923239708,,,model_error,,full,full_last,65.69102478027344,shell_2,,,109,validation,,,110,0.125
rho,30,0.0006227213307283819,r,0.004981770645827055,,,model_error,,full,full_last,19.50354766845703,shell_2,,,109,validation,,,110,0.125
press,30,0.0012883584713563323,r,0.010306867770850658,,,model_error,,full,full_last,40.35121154785156,shell_2,,,109,validation,,,110,0.125
vel1,30,0.0031432940158993006,r,0.025146352127194405,,,model_error,,full,full_last,98.44754028320312,shell_2,,,109,validation,,,110,0.125
vel2,30,0.003945645410567522,r,0.031565163284540176,,,model_error,,full,full_last,123.57707214355469,shell_2,,,109,validation,,,110,0.125
vel3,30,0.0006630622083321214,r,0.005304497666656971,,,model_error,,full,full_last,20.767017364501953,shell_2,,,109,validation,,,110,0.125
all,30,0.10619034618139267,all,0.8495227694511414,0.8041175007820129,0.919921875,model_error,0.06303764134645462,full,full_last,415.7333984375,shell_3,0.10309484601020813,0.38519287109375,109,validation,0.8365595936775208,0.982421875,110,0.125
Bcc1,30,7.555073011644708e-08,phi,6.044058409315767e-07,,,model_error,,full,full_last,0.0023662385065108538,shell_3,,,109,validation,,,110,0.125
Bcc2,30,5.625188919111679e-07,phi,4.500151135289343e-06,,,model_error,,full,full_last,0.01761801540851593,shell_3,,,109,validation,,,110,0.125
Bcc3,30,6.581839784303156e-07,phi,5.265471827442525e-06,,,model_error,,full,full_last,0.02061423286795616,shell_3,,,109,validation,,,110,0.125
rho,30,3.627415253504296e-06,phi,2.9019322028034367e-05,,,model_error,,full,full_last,0.1136101484298706,shell_3,,,109,validation,,,110,0.125
press,30,3.0694814086018596e-06,phi,2.4555851268814877e-05,,,model_error,,full,full_last,0.09613573551177979,shell_3,,,109,validation,,,110,0.125
vel1,30,8.53265191835817e-06,phi,6.826121534686536e-05,,,model_error,,full,full_last,0.2672414779663086,shell_3,,,109,validation,,,110,0.125
vel2,30,6.011286131979432e-06,phi,4.8090289055835456e-05,,,model_error,,full,full_last,0.1882726550102234,shell_3,,,109,validation,,,110,0.125
vel3,30,6.64107301417971e-06,phi,5.312858411343768e-05,,,model_error,,full,full_last,0.20799750089645386,shell_3,,,109,validation,,,110,0.125
Bcc1,30,0.004923907574266195,theta,0.03939126059412956,,,model_error,,full,full_last,154.2161102294922,shell_3,,,109,validation,,,110,0.125
Bcc2,30,0.010511256754398346,theta,0.08409005403518677,,,model_error,,full,full_last,329.21112060546875,shell_3,,,109,validation,,,110,0.125
Bcc3,30,0.02681523747742176,theta,0.21452189981937408,,,model_error,,full,full_last,839.8495483398438,shell_3,,,109,validation,,,110,0.125
rho,30,0.003416946390643716,theta,0.027335571125149727,,,model_error,,full,full_last,107.01829528808594,shell_3,,,109,validation,,,110,0.125
press,30,0.0022721965797245502,theta,0.018177572637796402,,,model_error,,full,full_last,71.16488647460938,shell_3,,,109,validation,,,110,0.125
vel1,30,0.02520068548619747,theta,0.20160548388957977,,,model_error,,full,full_last,789.2820434570312,shell_3,,,109,validation,,,110,0.125
vel2,30,0.007913204841315746,theta,0.06330563873052597,,,model_error,,full,full_last,247.8404998779297,shell_3,,,109,validation,,,110,0.125
vel3,30,0.00402779271826148,theta,0.03222234174609184,,,model_error,,full,full_last,126.14990997314453,shell_3,,,109,validation,,,110,0.125
Bcc1,30,0.000452881446108222,r,0.003623051568865776,,,model_error,,full,full_last,14.184185028076172,shell_3,,,109,validation,,,110,0.125
Bcc2,30,0.007417560555040836,r,0.05934048444032669,,,model_error,,full,full_last,232.31698608398438,shell_3,,,109,validation,,,110,0.125
Bcc3,30,0.003330716397613287,r,0.026645731180906296,,,model_error,,full,full_last,104.31758117675781,shell_3,,,109,validation,,,110,0.125
rho,30,0.0008850160520523787,r,0.007080128416419029,,,model_error,,full,full_last,27.718582153320312,shell_3,,,109,validation,,,110,0.125
press,30,0.0006128714303486049,r,0.004902971442788839,,,model_error,,full,full_last,19.195049285888672,shell_3,,,109,validation,,,110,0.125
vel1,30,0.0034155831672251225,r,0.02732466533780098,,,model_error,,full,full_last,106.97560119628906,shell_3,,,109,validation,,,110,0.125
vel2,30,0.0032889023423194885,r,0.026311218738555908,,,model_error,,full,full_last,103.00797271728516,shell_3,,,109,validation,,,110,0.125
vel3,30,0.0016764119500294328,r,0.013411295600235462,,,model_error,,full,full_last,52.5049934387207,shell_3,,,109,validation,,,110,0.125
all,30,0.11911746859550476,all,0.9529397487640381,0.8251979351043701,0.7950439453125,model_error,0.07647004723548889,full,full_last,466.3428649902344,shell_4,0.11356498301029205,0.3218994140625,109,validation,0.7186042666435242,0.728515625,110,0.125
Bcc1,30,2.3681027983002423e-07,phi,1.8944822386401938e-06,,,model_error,,full,full_last,0.007416865788400173,shell_4,,,109,validation,,,110,0.125
Bcc2,30,4.338731969255605e-07,phi,3.470985575404484e-06,,,model_error,,full,full_last,0.01358884945511818,shell_4,,,109,validation,,,110,0.125
Bcc3,30,4.072424871992553e-06,phi,3.257939897594042e-05,,,model_error,,full,full_last,0.12754778563976288,shell_4,,,109,validation,,,110,0.125
rho,30,2.811143303915742e-06,phi,2.2489146431325935e-05,,,model_error,,full,full_last,0.08804462105035782,shell_4,,,109,validation,,,110,0.125
press,30,0.00010893432045122609,phi,0.0008714745636098087,,,model_error,,full,full_last,3.4118080139160156,shell_4,,,109,validation,,,110,0.125
vel1,30,0.00016400769527535886,phi,0.0013120615622028708,,,model_error,,full,full_last,5.1366987228393555,shell_4,,,109,validation,,,110,0.125
vel2,30,2.9297414130269317e-06,phi,2.3437931304215454e-05,,,model_error,,full,full_last,0.0917591005563736,shell_4,,,109,validation,,,110,0.125
vel3,30,1.103025260817958e-05,phi,8.824202086543664e-05,,,model_error,,full,full_last,0.3454660177230835,shell_4,,,109,validation,,,110,0.125
Bcc1,30,0.0031408898066729307,theta,0.025127118453383446,,,model_error,,full,full_last,98.37223815917969,shell_4,,,109,validation,,,110,0.125
Bcc2,30,0.009611386805772781,theta,0.07689109444618225,,,model_error,,full,full_last,301.0273132324219,shell_4,,,109,validation,,,110,0.125
Bcc3,30,0.021923217922449112,theta,0.1753857433795929,,,model_error,,full,full_last,686.6322021484375,shell_4,,,109,validation,,,110,0.125
rho,30,0.004053165204823017,theta,0.03242532163858414,,,model_error,,full,full_last,126.944580078125,shell_4,,,109,validation,,,110,0.125
press,30,0.0034435426350682974,theta,0.02754834108054638,,,model_error,,full,full_last,107.85128784179688,shell_4,,,109,validation,,,110,0.125
vel1,30,0.0349205806851387,theta,0.2793646454811096,,,model_error,,full,full_last,1093.707763671875,shell_4,,,109,validation,,,110,0.125
vel2,30,0.01212358009070158,theta,0.09698864072561264,,,model_error,,full,full_last,379.7088623046875,shell_4,,,109,validation,,,110,0.125
vel3,30,0.0039522405713796616,theta,0.03161792457103729,,,model_error,,full,full_last,123.78363800048828,shell_4,,,109,validation,,,110,0.125
Bcc1,30,0.0019857173319905996,r,0.015885738655924797,,,model_error,,full,full_last,62.1923942565918,shell_4,,,109,validation,,,110,0.125
Bcc2,30,0.007387919817119837,r,0.059103358536958694,,,model_error,,full,full_last,231.38864135742188,shell_4,,,109,validation,,,110,0.125
Bcc3,30,0.002091183327138424,r,0.01672946661710739,,,model_error,,full,full_last,65.49557495117188,shell_4,,,109,validation,,,110,0.125
rho,30,0.002294059144333005,r,0.01835247315466404,,,model_error,,full,full_last,71.84961700439453,shell_4,,,109,validation,,,110,0.125
press,30,0.000838635372929275,r,0.0067090829834342,,,model_error,,full,full_last,26.265945434570312,shell_4,,,109,validation,,,110,0.125
vel1,30,0.004652550909668207,r,0.03722040727734566,,,model_error,,full,full_last,145.71725463867188,shell_4,,,109,validation,,,110,0.125
vel2,30,0.003909429535269737,r,0.0312754362821579,,,model_error,,full,full_last,122.44280242919922,shell_4,,,109,validation,,,110,0.125
vel3,30,0.0024949198123067617,r,0.019959358498454094,,,model_error,,full,full_last,78.14054870605469,shell_4,,,109,validation,,,110,0.125
all,30,0.10803698003292084,all,0.8642958402633667,0.676437497138977,0.549713134765625,model_error,0.08912935853004456,full,full_last,422.9629211425781,shell_5,0.06369935721158981,0.0831298828125,109,validation,0.5016648173332214,0.3203125,110,0.125
Bcc1,30,3.5501369666235405e-07,phi,2.8401095732988324e-06,,,model_error,,full,full_last,0.011118980124592781,shell_5,,,109,validation,,,110,0.125
Bcc2,30,2.8265455966902664e-06,phi,2.261236477352213e-05,,,model_error,,full,full_last,0.08852702379226685,shell_5,,,109,validation,,,110,0.125
Bcc3,30,1.8219607227365486e-05,phi,0.0001457568578189239,,,model_error,,full,full_last,0.5706356167793274,shell_5,,,109,validation,,,110,0.125
rho,30,1.7824079350248212e-06,phi,1.425926348019857e-05,,,model_error,,full,full_last,0.05582477152347565,shell_5,,,109,validation,,,110,0.125
press,30,6.756896618753672e-05,phi,0.0005405517295002937,,,model_error,,full,full_last,2.11625075340271,shell_5,,,109,validation,,,110,0.125
vel1,30,5.3693951485911384e-05,phi,0.0004295516118872911,,,model_error,,full,full_last,1.6816872358322144,shell_5,,,109,validation,,,110,0.125
vel2,30,4.538217126537347e-06,phi,3.630573701229878e-05,,,model_error,,full,full_last,0.1421363353729248,shell_5,,,109,validation,,,110,0.125
vel3,30,0.00040060904575511813,phi,0.003204872366040945,,,model_error,,full,full_last,12.54702091217041,shell_5,,,109,validation,,,110,0.125
Bcc1,30,0.005095781292766333,theta,0.04076625034213066,,,model_error,,full,full_last,159.5991668701172,shell_5,,,109,validation,,,110,0.125
Bcc2,30,0.005363689735531807,theta,0.042909517884254456,,,model_error,,full,full_last,167.9900360107422,shell_5,,,109,validation,,,110,0.125
Bcc3,30,0.00928825419396162,theta,0.07430603355169296,,,model_error,,full,full_last,290.9068603515625,shell_5,,,109,validation,,,110,0.125
rho,30,0.002202896401286125,theta,0.017623171210289,,,model_error,,full,full_last,68.99441528320312,shell_5,,,109,validation,,,110,0.125
press,30,0.003890378400683403,theta,0.031123027205467224,,,model_error,,full,full_last,121.84612274169922,shell_5,,,109,validation,,,110,0.125
vel1,30,0.023704376071691513,theta,0.1896350085735321,,,model_error,,full,full_last,742.4178466796875,shell_5,,,109,validation,,,110,0.125
vel2,30,0.006469094194471836,theta,0.05175275355577469,,,model_error,,full,full_last,202.61114501953125,shell_5,,,109,validation,,,110,0.125
vel3,30,0.004684315994381905,theta,0.03747452795505524,,,model_error,,full,full_last,146.71214294433594,shell_5,,,109,validation,,,110,0.125
Bcc1,30,0.005291633773595095,r,0.04233307018876076,,,model_error,,full,full_last,165.73324584960938,shell_5,,,109,validation,,,110,0.125
Bcc2,30,0.007368046324700117,r,0.05894437059760094,,,model_error,,full,full_last,230.76620483398438,shell_5,,,109,validation,,,110,0.125
Bcc3,30,0.005353895016014576,r,0.04283116012811661,,,model_error,,full,full_last,167.68325805664062,shell_5,,,109,validation,,,110,0.125
