absolute_error,channel,delta_model,delta_persistence,delta_true,error_l2,ground_truth_available,grouped_absolute_error,input,metric_source,model,model_state_metric,persistence_error_l2,persistence_relative_skill,persistence_relative_skill_undefined,reference_domain,relative_error,relative_error_undefined,signed_transport_agreement,source_snapshot,step,target,target_snapshot,transport_cosine,transport_cosine_undefined
"[1.9373183166113833e-06,2.806984812471562e-07,1.5956254711550538e-06,6.983558420302631e-06,1.2897335769070041e-05,2.746821385406967e-06,2.476910823796779e-08,2.3317374221696292e-08]",vel2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.9373183166113833e-06,2.806984812471562e-07,1.5956254711550538e-06,6.983558420302631e-06,1.2897335769070041e-05,2.746821385406967e-06,2.476910823796779e-08,2.3317374221696292e-08]",1.5133920761764186e-05,True,"{""inner"":1.1090083989292697e-06,""middle"":6.055835261483673e-06,""outer"":2.404324122983204e-08}","[0.0005315295548023648,1.878774750327287e-05,8.743750150058638e-05,0.0001585638150277015,8.281673598608787e-05,8.38326409588496e-06,5.715074054985701e-07,3.2909809036327294e-08]",computed_canonical_persistence,persistence,"[0.0005315295548023648,1.878774750327287e-05,8.743750150058638e-05,0.0001585638150277015,8.281673598608787e-05,8.38326409588496e-06,5.715074054985701e-07,3.2909809036327294e-08]",1.5133920761764186e-05,0.0,False,canonical_oracle,1.0,False,0.0,105,15,"[0.0005334668731189762,1.9068445984520027e-05,8.903312697174143e-05,0.00016554737344800412,9.571407175515791e-05,1.1130085481291926e-05,5.962765137365379e-07,5.6227183258023587e-08]",106,,True
"[2.8651515206812496e-06,0.0,1.7798008973560144e-07,4.015851781223687e-06,2.81983912088122e-05,1.919572822950454e-05,3.201730291416669e-05,7.116795455767449e-06]",vel3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2.8651515206812496e-06,0.0,-1.7798008973560144e-07,4.015851781223687e-06,-2.81983912088122e-05,1.919572822950454e-05,3.201730291416669e-05,7.116795455767449e-06]",4.757887712168622e-05,True,"{""inner"":1.4325757603406248e-06,""middle"":1.2896987827319007e-05,""outer"":1.956704918496707e-05}","[6.490383319638054e-06,0.0,0.00011676053260063903,0.0008203811125114657,0.0012065898059184794,0.0010078869841633508,0.0004927196642254392,7.866120570549853e-05]",computed_canonical_persistence,persistence,"[6.490383319638054e-06,0.0,0.00011676053260063903,0.0008203811125114657,0.0012065898059184794,0.0010078869841633508,0.0004927196642254392,7.866120570549853e-05]",4.757887712168622e-05,0.0,False,canonical_oracle,1.0,False,0.125,105,15,"[9.355534840319303e-06,0.0,0.00011658255251090343,0.0008243969642926893,0.0011783914147096672,0.0010270827123928553,0.0005247369671396059,8.577800116126598e-05]",106,,True
"[1.1363117127847957,0.1059496442996557,0.007535293398564069,7.287707472568988e-05,0.0005312823637438815,0.0004140469434157218,2.097068995362659e-05,4.057783341483739e-07]",Bcc1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.1363117127847957,0.1059496442996557,0.007535293398564069,-7.287707472568988e-05,-0.0005312823637438815,0.0004140469434157218,2.097068995362659e-05,4.057783341483739e-07]",1.141265471234702,True,"{""inner"":0.6211306785422257,""middle"":0.0021383749451123406,""outer"":1.0688234143887482e-05}","[27.77129055399798,2.804767682771425,0.27561219206251186,0.031247443748349483,0.008140276809331631,0.0023927165893581925,9.847147641379071e-05,1.885508282354576e-05]",computed_canonical_persistence,persistence,"[27.77129055399798,2.804767682771425,0.27561219206251186,0.031247443748349483,0.008140276809331631,0.0023927165893581925,9.847147641379071e-05,1.885508282354576e-05]",1.141265471234702,0.0,False,canonical_oracle,1.0,False,0.0,106,16,"[28.907602266782774,2.910717327071081,0.28314748546107593,0.031174566673623793,0.00760899444558775,0.0028067635327739143,0.0001194421663674173,1.9260861157694133e-05]",107,,True
"[8.061716523345176e-06,2.9506395394815195e-05,4.720199362125911e-07,1.6862055412479017e-07,7.952076226724067e-08,2.254392220480619e-09,4.535844893151213e-10,1.898054879899782e-11]",Bcc2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-8.061716523345176e-06,2.9506395394815195e-05,-4.720199362125911e-07,-1.6862055412479017e-07,-7.952076226724067e-08,2.254392220480619e-09,4.535844893151213e-10,1.898054879899782e-11]",3.05920938650727e-05,True,"{""inner"":1.8784055959080186e-05,""middle"":1.8060391120627562e-07,""outer"":2.3628251905705954e-10}","[0.002534162098795289,0.0007118718040683909,1.889419557607978e-05,2.1542674695029084e-06,7.299878419654309e-07,6.544380463508077e-08,2.115092388634062e-09,1.8289648445563793e-10]",computed_canonical_persistence,persistence,"[0.002534162098795289,0.0007118718040683909,1.889419557607978e-05,2.1542674695029084e-06,7.299878419654309e-07,6.544380463508077e-08,2.115092388634062e-09,1.8289648445563793e-10]",3.05920938650727e-05,0.0,False,canonical_oracle,1.0,False,0.0,106,16,"[0.002526100382271944,0.000741378199463206,1.842217563986719e-05,1.985646915378118e-06,6.504670796981903e-07,6.769819685556139e-08,2.568676877949183e-09,2.0187703325463576e-10]",107,,True
"[7.340030602567024e-11,0.0,0.0,3.96938566341909e-08,3.701438846137622e-09,3.730024682130031e-07,3.7946652493550685e-07,3.13574547544179e-08]",Bcc3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7.340030602567024e-11,0.0,0.0,3.96938566341909e-08,-3.701438846137622e-09,3.730024682130031e-07,3.7946652493550685e-07,3.13574547544179e-08]",5.345075145401883e-07,True,"{""inner"":3.670015301283512e-11,""middle"":1.040994409233329e-07,""outer"":2.0541198984496237e-07}","[2.9146738164796498e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8795310900834897e-05,2.463436510178084e-05,1.116711185183374e-05,2.1771474208563663e-06,7.09335601685211e-08]",computed_canonical_persistence,persistence,"[2.9146738164796498e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8795310900834897e-05,2.463436510178084e-05,1.116711185183374e-05,2.1771474208563663e-06,7.09335601685211e-08]",5.345075145401883e-07,0.0,False,canonical_oracle,1.0,False,0.25,106,16,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8835004757469088e-05,2.4630663662934703e-05,1.1540114320046744e-05,2.556613945791873e-06,1.0229101492293901e-07]",107,,True
"[2.2272929699017823,0.5825731383014432,0.06267570647908993,0.010203595231922824,0.0013503622646415664,0.001859736241023386,0.0005188134466502722,4.806931858904184e-05]",rho,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2.2272929699017823,0.5825731383014432,0.06267570647908993,0.010203595231922824,-0.0013503622646415664,0.001859736241023386,-0.0005188134466502722,4.806931858904184e-05]",2.3030986401710605,True,"{""inner"":1.4049330541016127,""middle"":0.019022350054169426,""outer"":0.00028344138261965704}","[99.51650166879043,15.055667970035518,1.9024480962574497,0.287833988047718,0.07391646167489352,0.026628887311598806,0.056054200112525175,0.04727968568553287]",computed_canonical_persistence,persistence,"[99.51650166879043,15.055667970035518,1.9024480962574497,0.287833988047718,0.07391646167489352,0.026628887311598806,0.056054200112525175,0.04727968568553287]",2.3030986401710605,0.0,False,canonical_oracle,1.0,False,0.0,106,16,"[101.74379463869221,15.638241108336961,1.9651238027365396,0.2980375832796408,0.07256609941025195,0.028488623552622192,0.0555353866658749,0.04732775500412191]",107,,True
"[0.3045147515571638,0.0027252528888809524,2.2844808693653113e-05,2.489283717340921e-07,5.6509504882526243e-08,6.158962213756166e-09,1.12133149289371e-09,2.31372886803629e-11]",press,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.3045147515571638,0.0027252528888809524,2.2844808693653113e-05,2.489283717340921e-07,-5.6509504882526243e-08,6.158962213756166e-09,-1.12133149289371e-09,2.31372886803629e-11]",0.3045269469869293,True,"{""inner"":0.15362000222302236,""middle"":5.789101383120871e-06,""outer"":5.722343907870364e-10}","[3.699962450570377,0.03283529479164939,0.00040708336936819015,1.0902841291889136e-05,7.111367591383102e-07,5.011662691895014e-08,7.704552709581402e-08,6.162048934383187e-08]",computed_canonical_persistence,persistence,"[3.699962450570377,0.03283529479164939,0.00040708336936819015,1.0902841291889136e-05,7.111367591383102e-07,5.011662691895014e-08,7.704552709581402e-08,6.162048934383187e-08]",0.3045269469869293,0.0,False,canonical_oracle,1.0,False,0.0,106,16,"[4.004477202127541,0.035560547680530345,0.00042992817806184326,1.1151769663623228e-05,6.54627254255784e-07,5.6275589132706305e-08,7.59241956029203e-08,6.164362663251223e-08]",107,,True
"[9.112252237003515e-05,0.0007573667623348018,0.005358709427912847,0.024742862271203953,0.038525017405300566,0.05306184032821773,0.05293343307546383,0.059289091860330906]",vel1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-9.112252237003515e-05,0.0007573667623348018,0.005358709427912847,0.024742862271203953,0.038525017405300566,-0.05306184032821773,0.05293343307546383,0.059289091860330906]",0.10610554897697241,True,"{""inner"":0.0004242446423524185,""middle"":0.030422107358158774,""outer"":0.05611126246789737}","[0.1603413820495001,0.07329170252488555,0.09568089579497926,0.15663708820457253,0.1545721850499865,0.21517324755275458,0.7699745799463575,0.13844631553670922]",computed_canonical_persistence,persistence,"[0.1603413820495001,0.07329170252488555,0.09568089579497926,0.15663708820457253,0.1545721850499865,0.21517324755275458,0.7699745799463575,0.13844631553670922]",0.10610554897697241,0.0,False,canonical_oracle,1.0,False,0.0,106,16,"[0.16025025952713007,0.07404906928722035,0.10103960522289211,0.18137995047577649,0.19309720245528705,0.16211140722453685,0.8229080130218214,0.19773540739704012]",107,,True
"[1.4532180237960667e-06,2.581046975415536e-08,3.8605330373849087e-07,4.229096281922772e-06,1.3071549987342653e-05,2.1200770039475757e-06,1.5073028017269587e-08,5.004213672600825e-08]",vel2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.4532180237960667e-06,-2.581046975415536e-08,3.8605330373849087e-07,4.229096281922772e-06,1.3071549987342653e-05,2.1200770039475757e-06,1.5073028017269587e-08,5.004213672600825e-08]",1.3982477545343024e-05,True,"{""inner"":7.39514246775111e-07,""middle"":4.951694144237873e-06,""outer"":3.255758237163892e-08}","[0.0005334668731189762,1.9068445984520027e-05,8.903312697174143e-05,0.00016554737344800412,9.571407175515791e-05,1.1130085481291926e-05,5.962765137365379e-07,5.6227183258023587e-08]",computed_canonical_persistence,persistence,"[0.0005334668731189762,1.9068445984520027e-05,8.903312697174143e-05,0.00016554737344800412,9.571407175515791e-05,1.1130085481291926e-05,5.962765137365379e-07,5.6227183258023587e-08]",1.3982477545343024e-05,0.0,False,canonical_oracle,1.0,False,0.0,106,16,"[0.0005320136550951802,1.904263551476587e-05,8.941918027547992e-05,0.0001697764697299269,0.00010878562174250057,1.3250162485239502e-05,6.113495417538074e-07,1.0626931998403183e-07]",107,,True
"[9.355534840319303e-06,0.0,7.657551873044386e-07,4.8479475001162245e-06,1.3252162118865696e-05,2.0492258531828534e-05,1.7380615086389265e-05,8.33427064946568e-06]",vel3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-9.355534840319303e-06,0.0,7.657551873044386e-07,4.8479475001162245e-06,-1.3252162118865696e-05,2.0492258531828534e-05,1.7380615086389265e-05,8.33427064946568e-06]",3.284377135346915e-05,True,"{""inner"":4.677767420159652e-06,""middle"":9.839530834528723e-06,""outer"":1.2857442867927473e-05}","[9.355534840319303e-06,0.0,0.00011658255251090343,0.0008243969642926893,0.0011783914147096672,0.0010270827123928553,0.0005247369671396059,8.577800116126598e-05]",computed_canonical_persistence,persistence,"[9.355534840319303e-06,0.0,0.00011658255251090343,0.0008243969642926893,0.0011783914147096672,0.0010270827123928553,0.0005247369671396059,8.577800116126598e-05]",3.284377135346915e-05,0.0,False,canonical_oracle,1.0,False,0.125,106,16,"[0.0,0.0,0.00011734830769820787,0.0008292449117928056,0.0011651392525908015,0.0010475749709246839,0.0005421175822259951,9.411227181073166e-05]",107,,True
"[1.1883921772216581,0.10681352998931404,0.007939762791407345,8.736231416616239e-05,0.0006064582739490672,0.00022035563694594845,4.102347808901112e-05,8.479837689257483e-07]",Bcc1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.1883921772216581,0.10681352998931404,0.007939762791407345,8.736231416616239e-05,-0.0006064582739490672,0.00022035563694594845,4.102347808901112e-05,8.479837689257483e-07]",1.1932093540396247,True,"{""inner"":0.6476028536054861,""middle"":0.0022134847541171307,""outer"":2.0935730928968435e-05}","[28.907602266782774,2.910717327071081,0.28314748546107593,0.031174566673623793,0.00760899444558775,0.0028067635327739143,0.0001194421663674173,1.9260861157694133e-05]",computed_canonical_persistence,persistence,"[28.907602266782774,2.910717327071081,0.28314748546107593,0.031174566673623793,0.00760899444558775,0.0028067635327739143,0.0001194421663674173,1.9260861157694133e-05]",1.1932093540396247,0.0,False,canonical_oracle,1.0,False,0.0,107,17,"[30.095994444004432,3.017530857060395,0.2910872482524833,0.031261928987789955,0.007002536171638683,0.0030271191697198627,0.00016046564445642842,2.0108844926619882e-05]",108,,True
"[1.133672250676213e-05,2.1868150257313293e-05,4.292491025796946e-07,1.1511332301755827e-07,9.858080578562786e-08,4.920985893258043e-09,3.634291053453867e-10,2.1023502639529767e-11]",Bcc2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.133672250676213e-05,2.1868150257313293e-05,-4.292491025796946e-07,-1.1511332301755827e-07,-9.858080578562786e-08,4.920985893258043e-09,3.634291053453867e-10,2.1023502639529767e-11]",2.463624405758423e-05,True,"{""inner"":1.660243638203771e-05,""middle"":1.619660543190347e-07,""outer"":1.9222630399245824e-10}","[0.002526100382271944,0.000741378199463206,1.842217563986719e-05,1.985646915378118e-06,6.504670796981903e-07,6.769819685556139e-08,2.568676877949183e-09,2.0187703325463576e-10]",computed_canonical_persistence,persistence,"[0.002526100382271944,0.000741378199463206,1.842217563986719e-05,1.985646915378118e-06,6.504670796981903e-07,6.769819685556139e-08,2.568676877949183e-09,2.0187703325463576e-10]",2.463624405758423e-05,0.0,False,canonical_oracle,1.0,False,0.0,107,17,"[0.002514763659765182,0.0007632463497205193,1.7992926537287496e-05,1.87053359236056e-06,5.518862739125624e-07,7.261918274881943e-08,2.93210598329457e-09,2.2290053589416552e-10]",108,,True
"[0.0,0.0,0.0,3.914192529588101e-08,5.0818521968487476e-09,3.530093553523047e-07,3.660375016379606e-07,5.2043208075071496e-08]",Bcc3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,3.914192529588101e-08,-5.0818521968487476e-09,3.530093553523047e-07,3.660375016379606e-07,5.2043208075071496e-08]",5.1270407509203e-07,True,"{""inner"":0.0,""middle"":9.930828321125862e-08,""outer"":2.0904035485651605e-07}","[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8835004757469088e-05,2.4630663662934703e-05,1.1540114320046744e-05,2.556613945791873e-06,1.0229101492293901e-07]",computed_canonical_persistence,persistence,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8835004757469088e-05,2.4630663662934703e-05,1.1540114320046744e-05,2.556613945791873e-06,1.0229101492293901e-07]",5.1270407509203e-07,0.0,False,canonical_oracle,1.0,False,0.375,107,17,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.887414668276497e-05,2.4625581810737855e-05,1.1893123675399048e-05,2.922651447429834e-06,1.543342229980105e-07]",108,,True
"[3.0031189685963398,0.6298484762489398,0.06959254009360727,0.00969325739828547,0.0014246271525864135,0.0023030388162202826,0.0005421461003594433,3.612449074346519e-05]",rho,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.0031189685963398,0.6298484762489398,0.06959254009360727,0.00969325739828547,-0.0014246271525864135,0.0023030388162202826,-0.0005421461003594433,3.612449074346519e-05]",3.0692633240290106,True,"{""inner"":1.8164837224226398,""middle"":0.020753365865174858,""outer"":0.00028913529555145423}","[101.74379463869221,15.638241108336961,1.9651238027365396,0.2980375832796408,0.07256609941025195,0.028488623552622192,0.0555353866658749,0.04732775500412191]",computed_canonical_persistence,persistence,"[101.74379463869221,15.638241108336961,1.9651238027365396,0.2980375832796408,0.07256609941025195,0.028488623552622192,0.0555353866658749,0.04732775500412191]",3.0692633240290106,0.0,False,canonical_oracle,1.0,False,0.0,107,17,"[104.74691360728855,16.2680895845859,2.034716342830147,0.3077308406779263,0.07114147225766554,0.030791662368842475,0.05499324056551546,0.047363879494865375]",108,,True
"[0.31215915228089663,0.0028548332415422317,2.4247031319850603e-05,1.9821538708278993e-07,4.134543217292377e-08,9.917406108700531e-09,1.3369373930958582e-09,2.3398315694659436e-11]",press,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.31215915228089663,0.0028548332415422317,2.4247031319850603e-05,1.9821538708278993e-07,-4.134543217292377e-08,9.917406108700531e-09,-1.3369373930958582e-09,-2.3398315694659436e-11]",0.31217220730475775,True,"{""inner"":0.15750699276121943,""middle"":6.124127386303754e-06,""outer"":6.801678543952588e-10}","[4.004477202127541,0.035560547680530345,0.00042992817806184326,1.1151769663623228e-05,6.54627254255784e-07,5.6275589132706305e-08,7.59241956029203e-08,6.164362663251223e-08]",computed_canonical_persistence,persistence,"[4.004477202127541,0.035560547680530345,0.00042992817806184326,1.1151769663623228e-05,6.54627254255784e-07,5.6275589132706305e-08,7.59241956029203e-08,6.164362663251223e-08]",0.31217220730475775,0.0,False,canonical_oracle,1.0,False,0.0,107,17,"[4.316636354408438,0.03841538092207258,0.00045417520938169386,1.1349985050706018e-05,6.132818220828602e-07,6.619299524140684e-08,7.458725820982445e-08,6.162022831681757e-08]",108,,True
"[0.002288192112074483,0.0011742784977448878,0.004965740639548841,0.028435656618119087,0.0421079929033325,0.022374110546000886,0.005192014502564679,0.07472226896371567]",vel1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.002288192112074483,0.0011742784977448878,0.004965740639548841,0.028435656618119087,0.0421079929033325,-0.022374110546000886,0.005192014502564679,0.07472226896371567]",0.09340191798505719,True,"{""inner"":0.0017312353049096854,""middle"":0.02447087517675033,""outer"":0.039957141733140175}","[0.16025025952713007,0.07404906928722035,0.10103960522289211,0.18137995047577649,0.19309720245528705,0.16211140722453685,0.8229080130218214,0.19773540739704012]",computed_canonical_persistence,persistence,"[0.16025025952713007,0.07404906928722035,0.10103960522289211,0.18137995047577649,0.19309720245528705,0.16211140722453685,0.8229080130218214,0.19773540739704012]",0.09340191798505719,0.0,False,canonical_oracle,1.0,False,0.0,107,17,"[0.16253845163920455,0.07522334778496524,0.10600534586244095,0.20981560709389557,0.23520519535861956,0.13973729667853596,0.828100027524386,0.2724576763607558]",108,,True
"[2.293398341525997e-08,2.2436256676814948e-07,1.3669404946959571e-06,2.122730159314837e-06,1.1022034009327354e-05,2.5406809927188444e-06,8.972553603880264e-08,3.062902519720756e-08]",vel2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2.293398341525997e-08,-2.2436256676814948e-07,-1.3669404946959571e-06,2.122730159314837e-06,1.1022034009327354e-05,2.5406809927188444e-06,-8.972553603880264e-08,3.062902519720756e-08]",1.1592008307139887e-05,True,"{""inner"":1.2364827509170472e-07,""middle"":4.263096414014249e-06,""outer"":6.017728061800509e-08}","[0.0005320136550951802,1.904263551476587e-05,8.941918027547992e-05,0.0001697764697299269,0.00010878562174250057,1.3250162485239502e-05,6.113495417538074e-07,1.0626931998403183e-07]",computed_canonical_persistence,persistence,"[0.0005320136550951802,1.904263551476587e-05,8.941918027547992e-05,0.0001697764697299269,0.00010878562174250057,1.3250162485239502e-05,6.113495417538074e-07,1.0626931998403183e-07]",1.1592008307139887e-05,0.0,False,canonical_oracle,1.0,False,0.0,107,17,"[0.0005320365890785954,1.8818272947997722e-05,8.805223978078396e-05,0.00017189919988924173,0.00011980765575182792,1.5790843477958346e-05,5.216240057150048e-07,1.368983451812394e-07]",108,,True
