absolute_residual_error_mean,absolute_residual_error_median,channel,model,pair_count,region,residual_cosine_mean,residual_cosine_median,residual_l2_mean,residual_l2_median,state_l2_mean,state_l2_median
0.49869386689297407,0.5311964555872972,Bcc1,Differential LocalNO,42,inner,0.6780293689381245,0.6771174317063265,0.7364202798770828,0.7490411551357821,0.2709999067437475,0.27604002897389934
15.32153325170214,15.279828434943724,Bcc2,Differential LocalNO,42,inner,0.6699782061993338,0.6753634673528175,0.7720941204824909,0.7616112273893259,0.4247945459572964,0.4276264272327579
8.169494146059584,8.234981793304808,Bcc3,Differential LocalNO,42,inner,0.7909522678631213,0.7945622863101841,0.6139670704339898,0.6331831399241061,0.18408870878558264,0.1763820358005611
0.1626821637970909,0.16854791059517926,press,Differential LocalNO,42,inner,0.25830748895367717,0.21683797217323597,0.988098873356324,0.9856262576259953,0.1469216534274921,0.15314801502911032
0.11965024208259582,0.12772342441287302,rho,Differential LocalNO,42,inner,0.2584877591052253,0.20909123789433898,1.000878442553934,1.0052494272445844,0.20251349507577573,0.21382518505316292
0.18658066399238846,0.19105692442058497,vel1,Differential LocalNO,42,inner,0.14963816778209932,0.16032100429463403,1.0655541795030625,1.068210128447046,0.19120655658279848,0.19475565089137603
1.9446956203498196,1.9701935168787819,vel2,Differential LocalNO,42,inner,0.5189983862178404,0.5227660249036881,0.9331241093734426,0.9367036066482257,0.9007179635699911,0.9213338355856673
1.575353876506993,1.6051107071134036,vel3,Differential LocalNO,42,inner,0.3468877055280475,0.3390950315996083,0.9866745449136697,0.9891894504684489,0.1380927909222039,0.14020456448392865
0.4908810783969443,0.4066650851996376,ALL,Differential LocalNO,42,middle,0.5705230934999065,0.5568847710792251,0.8928372931918125,0.8707047360340876,0.1677628234222628,0.1446260295335811
0.08385046362321796,0.0789501312384312,Bcc1,Differential LocalNO,42,middle,0.4488224369245812,0.44883504829435494,0.9096106859750196,0.9081323797427825,0.07471350958520066,0.0793856659052124
1.816414628551579,1.5405555140396952,Bcc2,Differential LocalNO,42,middle,0.6275214141992103,0.6055031502335702,0.853203350878822,0.8231905730324054,0.4082298997693442,0.375758165609256
0.984247841039658,0.9268221933749946,Bcc3,Differential LocalNO,42,middle,0.37068658855606607,0.32462397091510875,0.990952515215656,1.038318259050607,0.08322793798684928,0.07524680519789193
0.07353697452718294,0.0691008651872414,press,Differential LocalNO,42,middle,0.01811937387893329,0.014138312779698993,1.0110343393019487,1.0064094008995466,0.17481992850240205,0.17029271310732957
0.048724758231862515,0.04460112146928283,rho,Differential LocalNO,42,middle,0.12897921760735914,0.10643341717201096,0.9941704541333364,0.995094739836784,0.13463135301058582,0.1249084338308212
